Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/95842115/salvage-2022-kia-niro-s-ny-long-island,95842115,"13,097 USD",12/17/2025 06:30 pm GMT+3:30,2022,KIA,NIRO S,,,KNDCC3LG7N5******,MV-907A SALVAGE CERTIFICATE,"110,083 A",ACTUAL,REAR END,0 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95839795/salvage-2018-cadillac-escalade-luxury-pa-scranton,95839795,"25,727 USD",12/17/2025 06:30 pm GMT+3:30,2018,CADI,ESCALADE L,6.2L  8,8,1GYS4BKJ6JR******,CERTIFICATE OF SALVAGE,"91,783 A",ACTUAL,FRONT END,"7,200 USD",0 USD,69,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95837625/clean-title-2008-toyota-camry-ce-ma-freetown,95837625,$1 USD,12/17/2025 06:30 pm GMT+3:30,2008,TOYT,CAMRY CE,2.4L  4,4,4T4BE46K78R******,CERT OF TITLE-RECONSTRCTD COLL,"176,012 A",ACTUAL,MINOR DENT/SCRATCHES,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95836825/salvage-2008-lincoln-navigator-ny-long-island,95836825,"5,139 USD",12/17/2025 06:30 pm GMT+3:30,2008,LINC,NAVIGATOR,5.4L  8,8,5LMFU28578L******,MV-907A SALVAGE CERTIFICATE,"178,401 E",EXEMPT,REAR END,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95836695/salvage-2021-jeep-cherokee-limited-ny-syracuse,95836695,"19,797 USD",12/17/2025 06:30 pm GMT+3:30,2021,JEP,CHEROKEE L,3.2L  6,6,1C4PJMDX8MD******,MV-907A SALVAGE CERTIFICATE,"68,426 A",ACTUAL,SIDE,"2,400 USD",0 USD,84,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95836175/clean-title-2013-ford-fusion-se-hybrid-ma-north-boston,95836175,"9,696 USD",12/17/2025 06:30 pm GMT+3:30,2013,FORD,FUSION SE,2.0L  4,4,3FA6P0LUXDR******,CERT OF TITLE-RECONSTRCTD COLL,"97,372 A",ACTUAL,FRONT END,300 USD,0 USD,2304,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95835355/clean-title-2014-nissan-rogue-s-nj-trenton,95835355,$1 USD,12/17/2025 06:30 pm GMT+3:30,2014,NISS,ROGUE S,2.5L  4,4,5N1AT2MV1EC******,CERT OF TITLE,"79,392 A",ACTUAL,MINOR DENT/SCRATCHES,475 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95832775/salvage-2012-honda-cr-v-exl-ny-syracuse,95832775,"10,463 USD",12/17/2025 06:30 pm GMT+3:30,2012,HOND,CR-V EXL,2.4L  4,4,5J6RM4H77CL******,MV-907A SALVAGE CERTIFICATE,"127,598 A",ACTUAL,FRONT END,"2,000 USD",0 USD,24,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95832255/salvage-2013-land-rover-range-rover-sport-hse-ny-albany,95832255,"10,069 USD",12/17/2025 06:30 pm GMT+3:30,2013,LAND,RANGE ROVE,5.0L  8,8,SALSF2D49DA******,MV-907A SALVAGE CERTIFICATE,"118,307 A",ACTUAL,FRONT END,200 USD,0 USD,133,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/95828575/salvage-2018-chevrolet-trax-1lt-pa-scranton,95828575,"9,752 USD",12/17/2025 06:30 pm GMT+3:30,2018,CHEV,TRAX 1LT,1.4L  4,4,KL7CJPSB5JB******,CERTIFICATE OF SALVAGE,"79,488 A",ACTUAL,FRONT END,"1,300 USD",0 USD,36,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95808145/clean-title-2022-mercedes-benz-gle-350-ma-north-boston,95808145,$1 USD,12/17/2025 06:30 pm GMT+3:30,2022,MERZ,GLE 350,2.0L  4,4,4JGFB4JB9NA******,CERTIFICATE OF TITLE (P),"66,767 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,82,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95805385/clean-title-2019-porsche-cayenne-se-hybrid-ma-north-boston,95805385,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,PORS,CAYENNE SE,3.0L  6,6,WP1AE2AY2KD******,CERTIFICATE OF TITLE (P),"131,563 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,81,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95803755/clean-title-2008-chevrolet-colorado-ny-albany,95803755,"2,000 USD",12/17/2025 06:30 pm GMT+3:30,2008,CHEV,COLORADO,3.7L  5,5,1GCCS14E088******,CERTIFICATE OF TITLE,0 E,EXEMPT,MECHANICAL,0 USD,0 USD,0,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/95798795/clean-title-2019-jeep-grand-cherokee-laredo-ma-north-boston,95798795,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,JEP,GRAND CHER,3.6L  6,6,1C4RJFAG7KC******,CERTIFICATE OF TITLE (P),"169,761 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,138,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95795085/clean-title-2004-mercury-sable-ls-premium-ny-long-island,95795085,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,MERC,SABLE LS P,3.0L  6,6,1MEFM55S04A******,CERTIFICATE OF TITLE,"146,616 E",EXEMPT,SIDE,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95772655/salvage-2013-subaru-legacy-2-5i-premium-pa-philadelphia-east-sublot,95772655,"2,965 USD",12/17/2025 06:30 pm GMT+3:30,2013,SUBA,LEGACY 2.5,2.5L  4,4,4S3BMBG67D3******,CERT OF SALV-R=RECONSTRUCTED,"159,781 A",ACTUAL,SIDE,20 USD,0 USD,33,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95766785/salvage-2012-volkswagen-jetta-se-nj-trenton,95766785,"5,084 USD",12/17/2025 06:30 pm GMT+3:30,2012,VOLK,JETTA SE,2.5L  5,5,3VWDP7AJXCM******,CERT OF TITLE-SALVAGE,"112,979 A",ACTUAL,FRONT END,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95756515/clean-title-2016-chevrolet-silverado-k2500-heavy-duty-lt-ma-freetown,95756515,"24,736 USD",12/17/2025 06:30 pm GMT+3:30,2016,CHEV,SILVERADO,6.6L  8,8,1GC1KVE85GF******,CERTIFICATE OF TITLE (P),0 N,NOT ACTUAL,MECHANICAL,325 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95756405/clean-title-2014-fiat-500l-pop-pa-philadelphia-east-sublot,95756405,"9,250 USD",12/17/2025 06:30 pm GMT+3:30,2014,FIAT,500L POP,1.4L  4,4,ZFBCFAAHXEZ******,CERT OF TITLE (P),"136,801 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95753785/clean-title-2018-jeep-wrangler-unlimited-sport-ny-long-island,95753785,"25,725 USD",12/17/2025 06:30 pm GMT+3:30,2018,JEP,WRANGLER U,3.6L  6,6,1C4HJXDG8JW******,CERTIFICATE OF TITLE,"100,059 A",ACTUAL,MINOR DENT/SCRATCHES,975 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95753775/clean-title-2013-bmw-x5-xdrive35i-ny-syracuse,95753775,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,BMW,X5 XDRIVE3,3.0L  6,6,5UXZV4C52D0******,CERTIFICATE OF TITLE,"228,678 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95753305/clean-title-2013-bmw-x5-xdrive35i-ny-syracuse,95753305,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,BMW,X5 XDRIVE3,3.0L  6,6,5UXZV4C58D0******,CERTIFICATE OF TITLE,"150,672 A",ACTUAL,NORMAL WEAR,425 USD,0 USD,0,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95751975/clean-title-2007-chevrolet-silverado-k1500-classic-me-windham,95751975,$1 USD,12/17/2025 06:30 pm GMT+3:30,2007,CHEV,SILVERADO,5.3L  8,8,1GCEK19Z47E******,CERTIFICATE OF TITLE,0 E,EXEMPT,REAR END,0 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/95749265/clean-title-2017-mitsubishi-outlander-se-nj-trenton,95749265,"11,339 USD",12/17/2025 06:30 pm GMT+3:30,2017,MITS,OUTLANDER,2.4L  4,4,JA4AZ3A37HZ******,CERTIFICATE OF TITLE,"98,566 A",ACTUAL,NORMAL WEAR,"1,550 USD",0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95742415/salvage-2014-honda-odyssey-exl-ny-long-island,95742415,"9,317 USD",12/17/2025 06:30 pm GMT+3:30,2014,HOND,ODYSSEY EX,3.5L  6,6,5FNRL5H68EB******,MV-907A SALVAGE CERTIFICATE,0 N,NOT ACTUAL,SIDE,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95741045/clean-title-2013-chevrolet-volt-ma-north-boston,95741045,"5,993 USD",12/17/2025 06:30 pm GMT+3:30,2013,CHEV,VOLT,1.4L  4,4,1G1RD6E43DU******,CERT OF TITLE-RECONSTRCTD COLL,"100,079 A",ACTUAL,FRONT END,300 USD,0 USD,4101,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95740695/clean-title-2019-mercedes-benz-a-220-4matic-ma-north-boston,95740695,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,MERZ,A 220 4MAT,2.0L  4,4,WDD3G4FB2KW******,CERTIFICATE OF TITLE (P),"125,949 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,80,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95739675/clean-title-2015-toyota-rav4-xle-ma-north-boston,95739675,"9,250 USD",12/17/2025 06:30 pm GMT+3:30,2015,TOYT,RAV4 XLE,2.5L  4,4,JTMRFREV6FD******,CERTIFICATE OF TITLE,"96,556 A",ACTUAL,SIDE,"2,400 USD",0 USD,3301,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95738555/clean-title-2015-mini-cooper-s-countryman-ma-freetown,95738555,"8,068 USD",12/17/2025 06:30 pm GMT+3:30,2015,MIN,COOPER S C,1.6L  4,4,WMWZC5C59FW******,CERT OF TITLE-RECONSTRCTD FLD,"124,397 A",ACTUAL,WATER/FLOOD,325 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95738165/salvage-2019-jeep-grand-cherokee-limited-ny-long-island,95738165,"22,186 USD",12/17/2025 06:30 pm GMT+3:30,2019,JEP,GRAND CHER,3.6L  6,6,1C4RJFBG8KC******,MV-907A SALVAGE CERTIFICATE,"16,172 A",ACTUAL,FRONT END,"4,000 USD",0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95734705/salvage-2025-toyota-rav4-limited-pa-scranton,95734705,"42,866 USD",12/17/2025 06:30 pm GMT+3:30,2025,TOYT,RAV4 LIMIT,2.5L  4,4,2T3N1RFV1SW******,CERTIFICATE OF SALVAGE,"1,016 A",ACTUAL,FRONT END,"5,900 USD",0 USD,79,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95728365/salvage-2012-toyota-prius-v-pa-philadelphia-east-sublot,95728365,"3,605 USD",12/17/2025 06:30 pm GMT+3:30,2012,TOYT,PRIUS V,1.8L  4,4,JTDZN3EU8C3******,CERT OF SALV-R=RECONSTRUCTED,"186,948 A",ACTUAL,FRONT END,15 USD,0 USD,17,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95727735/clean-title-2012-volkswagen-jetta-gli-ny-long-island,95727735,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,VOLK,JETTA GLI,2.0L  4,4,3VW4A7AJ9CM******,CERTIFICATE OF TITLE,"113,353 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95724945/salvage-2012-jeep-liberty-sport-ny-long-island,95724945,"3,063 USD",12/17/2025 06:30 pm GMT+3:30,2012,JEP,LIBERTY SP,3.7L  6,6,1C4PJMAK9CW******,MV-907A SALVAGE CERTIFICATE,"172,659 A",ACTUAL,FRONT END,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95717765/salvage-2006-honda-civic-ex-pa-scranton,95717765,"4,179 USD",12/17/2025 06:30 pm GMT+3:30,2006,HOND,CIVIC EX,1.8L  4,4,1HGFA168X6L******,CERTIFICATE OF SALVAGE,"172,758 A",ACTUAL,REAR END,600 USD,0 USD,107,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95716365/clean-title-2012-volvo-xc70-3-2-ma-west-warren,95716365,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,VOLV,XC70,3.2L  6,6,YV4940BZ7C1******,CERTIFICATE OF TITLE,"164,935 A",ACTUAL,MECHANICAL,300 USD,0 USD,2089,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/95706955/salvage-2018-subaru-impreza-nj-trenton,95706955,"10,271 USD",12/17/2025 06:30 pm GMT+3:30,2018,SUBA,IMPREZA,2.0L  4,4,4S3GTAA62J3******,CERT OF TITLE-SALVAGE,"94,839 A",ACTUAL,FRONT END,225 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95702925/clean-title-2013-volvo-xc60-t6-nj-trenton,95702925,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,VOLV,XC60 T6,3.0L  6,6,YV4902DZ6D2******,CERTIFICATE OF TITLE,"113,732 A",ACTUAL,REAR END,500 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95696935/salvage-2013-bentley-continental-gtc-v8-nj-trenton,95696935,"63,000 USD",12/17/2025 06:30 pm GMT+3:30,2013,BENT,CONTINENTA,4.0L  8,8,SCBGT3ZA6DC******,CERT OF TITLE-SALVAGE (P),"17,466 A",ACTUAL,WATER/FLOOD,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95693145/salvage-2015-nissan-rogue-select-s-pa-scranton,95693145,"8,013 USD",12/17/2025 06:30 pm GMT+3:30,2015,NISS,ROGUE SELE,2.5L  4,4,JN8AS5MV6FW******,CERTIFICATE OF SALVAGE,"92,018 A",ACTUAL,FRONT END,400 USD,0 USD,103,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95690495/clean-title-2013-volkswagen-jetta-base-ny-albany,95690495,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,VOLK,JETTA BASE,2.0L  4,4,3VW2K7AJ6DM******,CERTIFICATE OF TITLE,"141,313 A",ACTUAL,FRONT END,0 USD,0 USD,55,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/95690065/clean-title-2019-volkswagen-atlas-se-ma-freetown,95690065,"10,752 USD",12/17/2025 06:30 pm GMT+3:30,2019,VOLK,ATLAS SE,3.6L  6,6,1V2UR2CA2KC******,CERT OF TITLE-RECONSTRCTD COLL,"200,814 A",ACTUAL,REAR END,200 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95685405/salvage-2016-ford-f150-super-cab-ny-syracuse,95685405,"13,417 USD",12/17/2025 06:30 pm GMT+3:30,2016,FORD,F150 SUPER,5.0L  8,8,1FTFX1EF1GF******,MV-907A SALVAGE CERTIFICATE,"185,457 A",ACTUAL,FRONT END,0 USD,0 USD,158,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95682855/salvage-2023-kia-sportage-ex-nj-trenton,95682855,"19,242 USD",12/17/2025 06:30 pm GMT+3:30,2023,KIA,SPORTAGE E,2.5L  4,4,5XYK3CAF6PG******,CERT OF TITLE-SALVAGE,"57,678 A",ACTUAL,FRONT END,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95677075/salvage-2008-toyota-prius-pa-philadelphia-east-sublot,95677075,"3,310 USD",12/17/2025 06:30 pm GMT+3:30,2008,TOYT,PRIUS,1.5L  4,4,JTDKB20U783******,CERTIFICATE OF SALVAGE,"216,466 A",ACTUAL,FRONT END,0 USD,0 USD,16,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95676045/salvage-2016-honda-pilot-lx-ny-long-island,95676045,"16,385 USD",12/17/2025 06:30 pm GMT+3:30,2016,HOND,PILOT LX,3.5L  6,6,5FNYF6H16GB******,MV-907A SALVAGE CERTIFICATE,"63,061 A",ACTUAL,FRONT END,"5,300 USD",0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95672285/clean-title-2010-cadillac-srx-luxury-collection-ny-albany,95672285,"7,425 USD",12/17/2025 06:30 pm GMT+3:30,2010,CADI,SRX LUXURY,3.0L  6,6,3GYFNDEY7AS******,CERTIFICATE OF TITLE,0 E,EXEMPT,NORMAL WEAR,0 USD,0 USD,18,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/95672255/clean-title-2010-toyota-rav4-limited-ma-freetown,95672255,$1 USD,12/17/2025 06:30 pm GMT+3:30,2010,TOYT,RAV4 LIMIT,3.5L  6,6,2T3DK4DV3AW******,CERTIFICATE OF TITLE,"249,341 A",ACTUAL,MINOR DENT/SCRATCHES,425 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95671695/salvage-2022-toyota-corolla-le-pa-philadelphia-east-sublot,95671695,"17,654 USD",12/17/2025 06:30 pm GMT+3:30,2022,TOYT,COROLLA LE,1.8L  4,4,JTDEAMDE3NJ******,CERTIFICATE OF SALVAGE,"53,428 A",ACTUAL,SIDE,"4,100 USD",0 USD,69,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95669645/salvage-2023-jeep-compass-latitude-pa-philadelphia-east-sublot,95669645,"22,092 USD",12/17/2025 06:30 pm GMT+3:30,2023,JEP,COMPASS LA,2.0L  4,4,3C4NJDBN5PT******,CERTIFICATE OF SALVAGE,"46,413 A",ACTUAL,FRONT END,500 USD,0 USD,0,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95668765/clean-title-2012-chevrolet-equinox-ltz-nj-trenton,95668765,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,CHEV,EQUINOX LT,2.4L  4,4,2GNALFEK7C6******,CERTIFICATE OF TITLE,"164,855 A",ACTUAL,MINOR DENT/SCRATCHES,225 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95664655/clean-title-2022-maserati-levante-modena-ma-north-boston,95664655,"51,822 USD",12/17/2025 06:30 pm GMT+3:30,2022,MASE,LEVANTE MO,3.0L  6,6,ZN661YUM5NX******,CERT OF TITLE-LEMON LAW BUYBAC (P),"10,932 A",ACTUAL,NORMAL WEAR,"3,350 USD",0 USD,0,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95661235/salvage-2012-mazda-cx-9-pa-philadelphia-east-sublot,95661235,"7,245 USD",12/17/2025 06:30 pm GMT+3:30,2012,MAZD,CX-9,3.7L  6,6,JM3TB3CV5C0******,CERTIFICATE OF SALVAGE,"113,481 A",ACTUAL,SIDE,225 USD,0 USD,47,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95660195/salvage-2020-nissan-sentra-s-nj-trenton,95660195,"12,962 USD",12/17/2025 06:30 pm GMT+3:30,2020,NISS,SENTRA S,2.0L  4,4,3N1AB8BV9LY******,CERT OF TITLE-SALVAGE,"45,946 A",ACTUAL,FRONT END,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95660185/salvage-2017-ford-escape-se-ma-west-warren,95660185,"8,541 USD",12/17/2025 06:30 pm GMT+3:30,2017,FORD,ESCAPE SE,1.5L  4,4,1FMCU9GD0HU******,CERT OF TITLE-SALVAGE,"103,337 A",ACTUAL,SIDE,425 USD,0 USD,2011,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/95659335/salvage-2019-acura-tlx-technology-pa-philadelphia-east-sublot,95659335,"16,194 USD",12/17/2025 06:30 pm GMT+3:30,2019,ACUR,TLX TECHNO,3.5L  6,6,19UUB3F44KA******,CERTIFICATE OF SALVAGE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,120,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/95658215/clean-title-2015-ford-escape-se-ma-west-warren,95658215,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,FORD,ESCAPE SE,1.6L  4,4,1FMCU9GXXFU******,CERTIFICATE OF TITLE,"160,867 A",ACTUAL,SIDE,425 USD,0 USD,31,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/95657765/2007-toyota-highlander-hybrid-ma-freetown,95657765,$1 USD,12/17/2025 06:30 pm GMT+3:30,2007,TOYT,HIGHLANDER,3.3L  6,6,JTEEW21A070******,CERT OF TITLE-PARTS ONLY SALVA,0 E,EXEMPT,WATER/FLOOD,450 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95655895/salvage-2014-subaru-forester-2-5i-premium-ny-albany,95655895,"4,353 USD",12/17/2025 06:30 pm GMT+3:30,2014,SUBA,FORESTER 2,2.5L  4,4,JF2SJAEC4EH******,MV-907A SALVAGE CERTIFICATE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,125,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/95654565/salvage-2015-nissan-titan-s-ny-syracuse,95654565,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,NISS,TITAN S,5.6L  8,8,1N6AA0EC3FN******,MV-907A SALVAGE CERTIFICATE (P),0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,154,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95654415/clean-title-2004-toyota-4runner-sr5-ma-north-boston,95654415,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,TOYT,4RUNNER SR,4.0L  6,6,JTEZU14R440******,CERTIFICATE OF TITLE (P),"188,401 A",ACTUAL,MINOR DENT/SCRATCHES,675 USD,0 USD,3282,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95654025/clean-title-1999-honda-cr-v-ex-me-windham,95654025,"2,943 USD",12/17/2025 06:30 pm GMT+3:30,1999,HOND,CR-V EX,2.0L  4,4,JHLRD1869XC******,CERTIFICATE OF TITLE,"187,874 E",EXEMPT,FRONT END,0 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/95653935/clean-title-2016-hyundai-santa-fe-se-ma-north-boston,95653935,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,HYUN,SANTA FE S,3.3L  6,6,KM8SMDHF5GU******,CERTIFICATE OF TITLE (P),"172,274 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,3350,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95647245/salvage-2006-bmw-325-ci-nj-trenton,95647245,"7,003 USD",12/17/2025 06:30 pm GMT+3:30,2006,BMW,325 CI,2.5L  6,6,WBABW33486P******,CERT OF TITLE-SALVAGE,"93,989 A",ACTUAL,FRONT END,375 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95643185/salvage-2013-honda-accord-ex-ny-albany,95643185,"6,831 USD",12/17/2025 06:30 pm GMT+3:30,2013,HOND,ACCORD EX,2.4L  4,4,1HGCR2F74DA******,MV-907A SALVAGE CERTIFICATE,"168,806 A",ACTUAL,REAR END,200 USD,0 USD,21,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/95643165/clean-title-2004-jeep-wrangler-tj-sport-ny-long-island,95643165,"11,836 USD",12/17/2025 06:30 pm GMT+3:30,2004,JEP,WRANGLER /,4.0L  6,6,1J4FA49S24P******,CERTIFICATE OF TITLE,"182,038 E",EXEMPT,MINOR DENT/SCRATCHES,625 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95640635/salvage-2020-hyundai-elantra-sel-ny-long-island,95640635,"14,437 USD",12/17/2025 06:30 pm GMT+3:30,2020,HYUN,ELANTRA SE,2.0L  4,4,KMHD84LF9LU******,MV-907A SALVAGE CERTIFICATE,"20,610 A",ACTUAL,REAR END,"2,950 USD",0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95639965/salvage-2004-toyota-corolla-ce-nj-trenton,95639965,"4,597 USD",12/17/2025 06:30 pm GMT+3:30,2004,TOYT,COROLLA CE,1.8L  4,4,2T1BR32E84C******,CERT OF TITLE-SALVAGE,"100,502 A",ACTUAL,SIDE,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/95635325/salvage-2018-chevrolet-silverado-k1500-lt-ma-west-warren,95635325,"22,241 USD",12/17/2025 06:30 pm GMT+3:30,2018,CHEV,SILVERADO,5.3L  8,8,1GCVKREC9JZ******,CERT OF TITLE-SALVAGE,"95,071 A",ACTUAL,FRONT END,"1,350 USD",0 USD,7,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/95634735/salvage-2019-jeep-grand-cherokee-limited-ny-long-island,95634735,"17,493 USD",12/17/2025 06:30 pm GMT+3:30,2019,JEP,GRAND CHER,3.6L  6,6,1C4RJFBGXKC******,MV-907A SALVAGE CERTIFICATE,"67,148 A",ACTUAL,FRONT END,275 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95630045/clean-title-2002-gmc-sierra-k1500-heavy-duty-ma-freetown,95630045,"7,347 USD",12/17/2025 06:30 pm GMT+3:30,2002,GMC,SIERRA K15,6.0L  8,8,1GTGK13U02F******,CERT OF TITLE-RECONSTRCTD COLL,0 E,EXEMPT,SIDE,0 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95629825/clean-title-2016-jeep-wrangler-unlimited-sport-ma-north-boston,95629825,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,JEP,WRANGLER U,3.6L  6,6,1C4HJWDG1GL******,CERTIFICATE OF TITLE,"144,532 A",ACTUAL,MINOR DENT/SCRATCHES,0 USD,0 USD,3364,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95627935/salvage-2014-mazda-cx-9-touring-pa-scranton,95627935,"4,076 USD",12/17/2025 06:30 pm GMT+3:30,2014,MAZD,CX-9 TOURI,3.7L  6,6,JM3TB3CV0E0******,CERTIFICATE OF SALVAGE,"256,223 A",ACTUAL,SIDE,60 USD,0 USD,2030,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95623365/salvage-2007-subaru-forester-2-5x-pa-philadelphia-east-sublot,95623365,"1,898 USD",12/17/2025 06:30 pm GMT+3:30,2007,SUBA,FORESTER 2,2.5L  4,4,JF1SG63697H******,CERT OF SALV-R=RECONSTRUCTED,"194,569 E",EXEMPT,SIDE,0 USD,0 USD,75,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
